uniq_tow,Survey,Season,Year,Tow_Number,Region,Depth_Stra,Grid,Start_Lati,Start_Long,End_Latitu,End_Longit,Start_Date,Tow_Time,Start_Dept,End_Depth_,Tow_Type,Tow_Length,Bottom_Wat,Bottom_Sal,Surface_Wa,Surface_Sa,Stratum,Common_Nam,Number_Cau,Weight_kg,Subsample_,Subsample1,Male_Wt_kg,Female_Wt_,Expanded_C,Expanded_W,bathy_depth,habitat,Sed_type,fvcom_surf_temp_c,fvcom_bot_temp_c
SP11_85,SP11,Spring,2011,85,4,1,18,44.407216666700002,-68.23116667,44.403666666699998,-68.21196667,2011-05-26T08:01:00Z,0:20,7.800000000000000,11.000000000000000,R,0.8522,7.900000000000000,31.059999999999999,8.500000000000000,30.770000000000000,1,Lobster American,179,44.439999999999998,0,0,26.899999999999999,17.539999999999999,179.000000000000000,44.439999999999998,-14.5574999,flat,mud,8.824115117246187,4.519129662471361
FL11_64,FL11,Fall,2011,64,4,1,1,44.466279999999998,-68.24382,44.457369999999997,-68.23297,2011-10-27T10:41:00Z,0:18,14.300000000000001,16.600000000000001,R,0.71,11.800000000000001,32.189999999999998,11.800000000000001,32.130000000000003,1,Lobster American,129,23.460000000000001,0,0,12.920000000000000,10.539999999999999,143.333333333000013,26.066666666700002,-25.8974991,flat,mud,16.483522951509158,11.941448827326226
FL11_65,FL11,Fall,2011,65,4,1,12,44.442000000000000,-68.16428,44.434919999999998,-68.15613,2011-10-27T12:35:00Z,0:15,20.600000000000001,19.100000000000001,,0.55,11.699999999999999,31.930000000000000,11.699999999999999,32.210000000000001,1,Lobster American,282,56.899999999999999,0,0,28.719999999999999,28.180000000000000,376.000000000000000,75.866666666699999,-40.1624985,flat,mud,16.483522951509158,11.941448827326226
SP12_91,SP12,Spring,2012,91,4,2,9,44.439480000000003,-68.22445,44.435450000000003,-68.20662,2012-05-25T07:43:00Z,0:20,23.600000000000001,25.000000000000000,R,0.8161,7.100000000000000,31.730000000000000,11.199999999999999,31.199999999999999,2,Lobster American,182,35.920000000000002,0,0,19.739999999999998,16.180000000000000,182.000000000000000,35.920000000000002,-47.4700012,flat,mud,8.037163641132079,7.213597329309883
SP12_92,SP12,Spring,2012,92,4,2,11,44.433850000000000,-68.17152,44.426029999999997,-68.15602,2012-05-25T08:58:00Z,0:20,21.399999999999999,22.800000000000001,R,0.8197,7.200000000000000,31.710000000000001,11.600000000000000,31.160000000000000,2,Lobster American,289,62.109999999999999,0,0,38.500000000000000,23.609999999999999,289.000000000000000,62.109999999999999,-42.3349991,flat,mud,8.037163641132079,7.213597329309883
FL12_79,FL12,Fall,2012,79,4,2,41,44.360430000000001,-68.16342,44.372850000000000,-68.17212,2012-10-19T10:33:00Z,0:20,25.699999999999999,25.000000000000000,,0.8274,12.900000000000000,33.100000000000001,12.900000000000000,33.090000000000003,2,Lobster American,679,97.819999999999993,0,0,55.060000000000002,42.759999999999998,679.000000000000000,97.819999999999993,-49.1599998,rise,mud,15.249180390250624,11.757740504939999
FL12_80,FL12,Fall,2012,80,4,2,9,44.439680000000003,-68.2219,44.446480000000001,-68.23715,2012-10-19T12:03:00Z,0:20,25.199999999999999,24.100000000000001,R,0.7971,12.900000000000000,33.079999999999998,12.900000000000000,32.810000000000002,2,Lobster American,149,37.340000000000003,0,0,21.140000000000001,16.199999999999999,149.000000000000000,37.340000000000003,-47.1500015,flat,mud,15.249180390250624,11.757740504939999
FL12_81,FL12,Fall,2012,81,4,1,4,44.458930000000002,-68.20748,44.458250000000000,-68.22298,2012-10-19T13:45:00Z,0:18,16.100000000000001,12.699999999999999,R,0.6906,12.900000000000000,33.009999999999998,12.900000000000000,33.780000000000001,1,Lobster American,26,7.500000000000000,0,0,5.040000000000000,2.460000000000000,28.888888888899999,8.333333333330000,-30.4025002,flat,mud,15.249180390250624,11.757740504939999
FL12_82,FL12,Fall,2012,82,4,2,11,44.434550000000002,-68.17208,44.427979999999998,-68.16345,2012-10-19T14:55:00Z,0:15,23.199999999999999,23.199999999999999,R,0.5453,12.800000000000001,33.200000000000003,12.900000000000000,33.000000000000000,2,Lobster American,255,57.140000000000001,0,0,34.359999999999999,22.780000000000001,340.000000000000000,76.186666666700006,-42.2324982,flat,mud,15.249180390250624,11.757740504939999
SP13_92,SP13,Spring,2013,92,4,1,12,44.438769999999998,-68.15363,44.446379999999998,-68.1593,2013-05-31T10:52:00Z,0:14,16.300000000000001,17.600000000000001,R,0.52,7.900000000000000,29.239999999999998,8.100000000000000,30.590000000000000,1,Lobster American,222,42.060000000000002,0,0,22.120000000000001,19.940000000000001,317.142857143000015,60.085714285700000,-35.1274986,rise,mud,9.872752582530538,5.866917355581903
SP13_93,SP13,Spring,2013,93,4,2,10,44.440649999999998,-68.18635,44.444270000000003,-68.19702,2013-05-31T12:19:00Z,0:16,22.500000000000000,22.899999999999999,R,0.6681,7.300000000000000,31.739999999999998,11.800000000000001,30.930000000000000,2,Lobster American,102,21.609999999999999,0,0,12.869999999999999,8.740000000000000,127.500000000000000,27.012499999999999,-44.6349983,flat,mud,9.872752582530538,5.866917355581903
SP13_94,SP13,Spring,2013,94,4,1,8,44.439250000000001,-68.24292,44.433979999999998,-68.22832,2013-05-31T13:47:00Z,0:18,18.800000000000001,22.000000000000000,R,0.7215,7.500000000000000,31.730000000000000,12.800000000000001,30.660000000000000,1,Lobster American,221,51.609999999999999,0,0,31.559999999999999,20.050000000000001,245.555555556000002,57.344444444399997,-35.7475014,flat,mud,9.872752582530538,5.866917355581903
FL13_83,FL13,Fall,2013,83,4,1,12,44.448419999999999,-68.15785,44.438369999999999,-68.15373,2013-10-18T10:20:00Z,0:17,19.000000000000000,18.399999999999999,R,0.6869,12.500000000000000,32.619999999999997,12.600000000000000,32.799999999999997,1,Lobster American,126,26.760000000000002,0,0,14.039999999999999,12.720000000000001,148.235294118000013,31.482352941199998,-36.7200012,flat,mud,15.066673916834285,9.025082698198480
FL13_84,FL13,Fall,2013,84,4,1,8,44.438279999999999,-68.24313,44.448329999999999,-68.2533,2013-10-18T11:40:00Z,0:20,18.399999999999999,19.800000000000001,R,0.7779,12.500000000000000,32.649999999999999,13.000000000000000,32.680000000000000,1,Lobster American,116,29.840000000000000,0,0,17.329999999999998,12.510000000000000,116.000000000000000,29.840000000000000,-33.6925011,slope,gravel,15.066673916834285,9.025082698198480
FL13_85,FL13,Fall,2013,85,4,2,41,44.367570000000001,-68.16723,44.354550000000003,-68.15942,2013-10-18T13:11:00Z,0:20,25.600000000000001,30.800000000000001,,0.8437,12.199999999999999,32.880000000000003,12.699999999999999,32.759999999999998,2,Lobster American,265,51.829999999999998,0,0,35.030000000000001,16.800000000000001,265.000000000000000,51.829999999999998,-47.7649994,flat,mud,15.066673916834285,9.025082698198480
SP14_89,SP14,Spring,2014,89,4,2,41,44.357550000000003,-68.16837,44.371270000000003,-68.1741,2014-05-30T09:57:00Z,0:20,25.500000000000000,24.399999999999999,R,0.8596,6.400000000000000,31.440000000000001,8.199999999999999,31.289999999999999,2,Lobster American,11203,2231.280000000000200,158.650000000000006,153.030000000000001,1135.759999999999991,1095.519999999999982,11203.000000000000000,2231.280000000000200,-47.9550018,flat,mud,8.172153223652829,-0.0453498
SP14_90,SP14,Spring,2014,90,4,2,9,44.442430000000002,-68.22205,44.434629999999999,-68.21262,2014-05-30T12:36:00Z,0:16,26.000000000000000,29.100000000000001,R,0.6164,6.300000000000000,31.440000000000001,9.900000000000000,31.079999999999998,2,Lobster American,134,31.370000000000001,0,0,19.879999999999999,11.490000000000000,167.500000000000000,39.212499999999999,-47.9550018,flat,mud,8.172153223652829,-0.0453498
SP14_91,SP14,Spring,2014,91,4,1,18,44.411520000000003,-68.23077,44.403720000000000,-68.2148,2014-05-30T14:06:00Z,0:20,9.300000000000001,10.100000000000000,R,0.8323,7.300000000000000,31.520000000000000,10.600000000000000,31.100000000000001,1,Lobster American,189,48.570000000000000,0,0,24.570000000000000,24.000000000000000,189.000000000000000,48.570000000000000,-16.2924995,flat,mud,8.172153223652829,-0.0453498
FL14_74,FL14,Fall,2014,74,4,2,9,44.436380000000000,-68.21335,44.439369999999997,-68.22392,2014-10-25T09:33:00Z,0:14,25.800000000000001,26.600000000000001,R,0.5112,12.199999999999999,32.560000000000002,12.000000000000000,32.560000000000002,2,Lobster American,50,12.990000000000000,0,0,7.110000000000000,5.880000000000000,71.428571428599994,18.557142857100001,-48.5099983,flat,mud,18.536153492904717,2.224242400516374
FL14_75,FL14,Fall,2014,75,4,1,18,44.403030000000001,-68.2136,44.410530000000001,-68.22953,2014-10-25T11:40:00Z,0:20,10.900000000000000,10.000000000000000,R,0.8284,12.000000000000000,32.450000000000003,12.000000000000000,32.450000000000003,1,Lobster American,12,2.810000000000000,0,0,2.090000000000000,0.72,12.000000000000000,2.810000000000000,-19.4950008,flat,mud,18.536153492904717,2.224242400516374
FL14_76,FL14,Fall,2014,76,4,2,41,44.358950000000000,-68.16695,44.371920000000003,-68.16773,2014-10-25T12:59:00Z,0:20,28.500000000000000,26.800000000000001,R,0.7814,12.100000000000000,32.780000000000001,12.199999999999999,32.780000000000001,2,Lobster American,667,124.290000000000006,0,0,66.950000000000003,57.340000000000003,667.000000000000000,124.290000000000006,-48.1850014,flat,mud,18.536153492904717,2.224242400516374
SP16_96,SP16,Spring,2016,96,4,1,11,44.435949999999998,-68.15507,44.443069999999999,-68.1722,2016-05-27T12:30:00Z,0:20,17.899999999999999,22.600000000000001,,0.86,6.800000000000000,30.379999999999999,9.300000000000001,31.640000000000001,1,Lobster American,509,86.609999999999999,0,0,50.810000000000002,35.799999999999997,509.000000000000000,86.609999999999999,-34.5275002,rise,mud,7.732041472032700,4.017626904030510
SP16_97,SP16,Spring,2016,97,4,2,42,44.371299999999998,-68.15253,44.383730000000000,-68.16262,2016-05-27T13:57:00Z,0:20,32.200000000000003,31.399999999999999,R,0.87,6.800000000000000,31.910000000000000,9.400000000000000,31.739999999999998,2,Lobster American,858,130.409999999999997,0,0,74.629999999999995,55.780000000000001,858.000000000000000,130.409999999999997,-58.1150017,slope,mud,7.732041472032700,4.017626904030510
SP17_95,SP17,Spring,2017,95,4,1,18,44.404420000000002,-68.21748,44.412880000000001,-68.23192,2017-05-26T10:07:00Z,0:20,10.000000000000000,9.300000000000001,R,0.85,7.100000000000000,31.170000000000002,9.400000000000000,30.390000000000001,1,Lobster American,471,98.980000000000004,0,0,59.890000000000001,39.090000000000003,471.000000000000000,98.980000000000004,-17.9874992,flat,mud,4.369229644424075,4.475678087469807
SP17_96,SP17,Spring,2017,96,4,2,16,44.432600000000001,-68.17223,44.423400000000001,-68.16308,2017-05-26T12:50:00Z,0:18,23.600000000000001,26.100000000000001,R,0.74,6.400000000000000,31.140000000000001,8.000000000000000,30.739999999999998,2,Lobster American,374,68.959999999999994,0,0,34.500000000000000,34.460000000000001,415.555555556000002,76.622222222199994,-42.2000008,flat,mud,4.369229644424075,4.475678087469807
FL17_78,FL17,Fall,2017,78,4,2,11,44.432119999999998,-68.17962,44.422530000000002,-68.1701,2017-10-27T15:08:00Z,0:18,23.500000000000000,22.100000000000001,R,0.73,12.500000000000000,32.670000000000002,13.300000000000001,32.250000000000000,2,Lobster American,320,60.180000000000000,0,0,32.549999999999997,27.629999999999999,355.555555556000002,66.866666666699999,-43.1575012,flat,mud,16.214693603676082,8.981552127576133
SP19_94,SP19,Spring,2019,94,4,2,17,44.422264159999997,-68.15028456,44.432595569999997,-68.16439223,2019-05-24T08:58:00Z,0:20,30.000000000000000,22.500000000000000,R,0.852967405,5.500000000000000,30.789999999999999,7.400000000000000,31.050000000000001,2,Lobster American,280,52.979999999999997,0,0,26.870000000000001,26.109999999999999,280.000000000000000,52.979999999999997,-59.3600006,depression,mud,6.964476349576485,4.452898803218463
SP19_95,SP19,Spring,2019,95,4,1,4,44.457691330000003,-68.21091883,44.456224910000003,-68.22667739,2019-05-24T09:58:00Z,0:16,13.199999999999999,14.199999999999999,R,0.686916531,7.700000000000000,31.399999999999999,6.700000000000000,31.270000000000000,1,Lobster American,107,24.289999999999999,0,0,13.850000000000000,10.440000000000000,133.750000000000000,30.362500000000001,-29.7250004,flat,mud,6.964476349576485,4.452898803218463
SP19_96,SP19,Spring,2019,96,4,1,18,44.410219789999999,-68.22970963,44.403000620000000,-68.21290911,2019-05-24T11:04:00Z,0:20,8.100000000000000,9.900000000000000,R,0.841415917,6.800000000000000,31.300000000000001,6.900000000000000,31.239999999999998,1,Lobster American,149,38.960000000000001,0,0,28.770000000000000,10.190000000000000,149.000000000000000,38.960000000000001,-16.7824993,flat,mud,6.964476349576485,4.452898803218463
FL19_77,FL19,Fall,2019,77,4,1,11,44.437508205800000,-68.17103145,44.446269767300002,-68.18467543,2019-10-18T10:29:00Z,0:20,22.199999999999999,24.500000000000000,RA,0.80700962,11.900000000000000,32.479999999999997,12.000000000000000,32.430000000000000,1,Lobster American,174,40.972000000000001,0,0,24.071999999999999,16.899999999999999,174.000000000000000,40.972000000000001,-42.9399986,flat,mud,18.015423187824240,8.228984491347410
FL19_78,FL19,Fall,2019,78,4,1,4,44.458714714199999,-68.21340029,44.455731666600002,-68.23171667,2019-10-18T11:30:00Z,0:20,12.500000000000000,15.800000000000001,R,0.799693921,12.000000000000000,32.469999999999999,12.100000000000000,32.359999999999999,1,Lobster American,49,13.215999999999999,0,0,8.992000000000001,4.224000000000000,49.000000000000000,13.215999999999999,-26.9225006,flat,mud,18.015423187824240,8.228984491347410
FL19_79,FL19,Fall,2019,79,4,1,18,44.409482600099999,-68.22678259,44.403315363399997,-68.21062337,2019-10-18T12:56:00Z,0:20,10.300000000000001,11.199999999999999,R,0.799817281,11.699999999999999,32.399999999999999,11.699999999999999,32.450000000000003,1,Lobster American,32,8.710000000000001,0,0,5.390000000000000,3.320000000000000,32.000000000000000,8.710000000000001,-18.8174992,flat,mud,18.015423187824240,8.228984491347410
SP01_81,SP01,Spring,2001,81,4,1,28,44.393799999999999,-68.1133,44.381599999999999,-68.1179,2001-05-17T12:13:00Z,0:19,16.000000000000000,18.000000000000000,R,0.8,0,0,0,0,1,Lobster American,165,37.500000000000000,0,0,19.250000000000000,20.250000000000000,173.684210525999987,39.473684210499997,-34.1925011,large depression,mud,5.598426457976966,3.768848893818753
FL01_62,FL01,Fall,2001,62,4,2,55,44.350099999999998,-68.1125,44.335999999999999,-68.11,2001-10-19T11:26:00Z,0:20,32.399999999999999,31.899999999999999,R,0.88,10.699999999999999,32.640000000000001,11.100000000000000,32.560000000000002,2,Lobster American,135,45.350000000000001,0,0,26.050000000000001,19.300000000000001,135.000000000000000,45.350000000000001,-59.2849998,crest,mud,15.961970744454376,8.459515360863936
SP02_74,SP02,Spring,2002,74,4,1,28,44.384569999999997,-68.11767,44.395629999999997,-68.11335,2002-05-31T11:48:00Z,0:19,18.899999999999999,17.399999999999999,R,0.73,7.600000000000000,31.840000000000000,8.199999999999999,31.800000000000001,1,Lobster American,244,53.939999999999998,0,0,29.980000000000000,23.960000000000001,256.842105263000008,56.778947368399997,-36.0200005,large depression,mud,7.652425314908269,6.441390074704060
FL04_67,FL04,Fall,2004,67,4,2,47,44.364080000000001,-68.11352,44.352719999999998,-68.11087,2004-11-07T07:55:00Z,0:17,27.600000000000001,30.699999999999999,RA,0.71,9.199999999999999,32.240000000000002,9.199999999999999,32.240000000000002,2,Lobster American,97,27.270000000000000,0,0,16.680000000000000,10.590000000000000,114.117647059000006,32.082352941200000,-50.0275002,slope,mud,13.284013880711637,8.997081272210071
FL05_49,FL05,Fall,2005,49,4,1,28,44.384169999999997,-68.11733,44.393830000000001,-68.11717,2005-11-04T09:33:00Z,0:15,20.000000000000000,17.699999999999999,R,0.583,10.100000000000000,32.210000000000001,10.100000000000000,32.200000000000003,1,Lobster American,418,60.880000000000003,0,0,34.240000000000002,26.640000000000001,557.333333333000041,81.173333333299993,-36.0950012,flat,mud,13.979052864571315,8.838715694154367
SP07_88,SP07,Spring,2007,88,4,2,46,44.356369999999998,-68.11547,44.367049999999999,-68.11978,2007-06-04T10:21:00Z,0:16,30.000000000000000,26.800000000000001,R,0.667,6.000000000000000,31.690000000000001,8.699999999999999,31.500000000000000,2,Lobster American,424,72.500000000000000,0,0,39.500000000000000,33.000000000000000,530.000000000000000,90.625000000000000,-55.3899994,flat,mud,6.846810520544107,4.367951036360283
FL07_79,FL07,Fall,2007,79,5,1,479,44.349980000000002,-67.99373,44.343600000000002,-67.98695,2007-10-29T15:26:00Z,0:12,17.800000000000001,20.199999999999999,R,0.509,10.000000000000000,31.870000000000001,9.800000000000001,32.159999999999997,1,Lobster American,171,39.000000000000000,0,0,13.279999999999999,25.719999999999999,285.000000000000000,65.000000000000000,-32.2550011,rise,rock,14.546909605794067,10.154690724681140
SP09_88,SP09,Spring,2009,88,4,2,59,44.344270000000002,-68.11493,44.330579999999998,-68.11585,2009-05-29T12:55:00Z,0:20,33.100000000000001,32.500000000000000,R,0.823,5.700000000000000,31.739999999999998,7.100000000000000,31.420000000000002,2,Lobster American,341,47.020000000000003,0,0,24.899999999999999,22.120000000000001,341.000000000000000,47.020000000000003,-59.7550011,flat,mud,8.493553884065001,4.537325786315659
FL09_73,FL09,Fall,2009,73,4,1,32,44.381900000000002,-68.11633,44.395550000000000,-68.1143,2009-10-29T12:46:00Z,0:20,19.000000000000000,17.199999999999999,R,0.823,10.000000000000000,32.399999999999999,10.100000000000000,32.590000000000003,1,Lobster American,760,126.379999999999995,0,0,87.459999999999994,38.920000000000002,760.000000000000000,126.379999999999995,-35.7374992,large depression,mud,14.147488012483933,10.004069742547314
FL11_66,FL11,Fall,2011,66,4,1,32,44.391629999999999,-68.1164,44.380429999999997,-68.11638,2011-10-27T13:48:00Z,0:17,18.500000000000000,19.600000000000001,,0.67,11.500000000000000,32.500000000000000,11.600000000000000,32.359999999999999,1,Lobster American,1511,255.240000000000009,0,0,128.360000000000014,126.879999999999995,1777.647058819999984,300.282352940999999,-34.5800018,large depression,mud,16.483522951509158,11.941448827326226
SP13_91,SP13,Spring,2013,91,4,2,59,44.334400000000002,-68.1161,44.348370000000003,-68.11567,2013-05-31T09:13:00Z,0:20,30.399999999999999,31.500000000000000,R,0.8389,6.700000000000000,31.870000000000001,9.000000000000000,31.559999999999999,2,Lobster American,445,69.760000000000005,0,0,39.659999999999997,30.100000000000001,445.000000000000000,69.760000000000005,-57.9900017,flat,mud,9.872752582530538,5.866917355581903
SP15_96,SP15,Spring,2015,96,4,2,59,44.345329999999997,-68.11455,44.331629999999997,-68.11787,2015-05-29T09:13:00Z,0:20,33.399999999999999,32.399999999999999,R,0.8475,4.800000000000000,31.899999999999999,7.400000000000000,31.710000000000001,2,Lobster American,281,52.399999999999999,0,0,29.559999999999999,22.840000000000000,281.000000000000000,52.399999999999999,-59.8050003,flat,mud,8.231476179526521,2.230495883801885
FL15_69,FL15,Fall,2015,69,4,2,59,44.334870000000002,-68.11618,44.348430000000000,-68.11537,2015-10-23T14:29:00Z,0:20,30.399999999999999,31.600000000000001,R,0.8188,11.500000000000000,33.030000000000001,11.400000000000000,11.400000000000000,2,Lobster American,1446,237.669999999999987,69.959999999999994,64.900000000000006,141.719999999999999,115.950000000000003,1449.000000000000000,239.189999999999998,-58.0050011,flat,mud,16.053858106146073,7.120663269372419
FL15_69,FL15,Fall,2015,69,4,2,59,44.334870000000002,-68.11618,44.348430000000000,-68.11537,2015-10-23T14:29:00Z,0:20,30.399999999999999,31.600000000000001,R,0.8188,11.500000000000000,33.030000000000001,11.400000000000000,11.400000000000000,2,Lobster American,3,1.520000000000000,0,0,0,1.520000000000000,0,0,-58.0050011,flat,mud,16.053858106146073,7.120663269372419
SP16_95,SP16,Spring,2016,95,4,1,32,44.394680000000001,-68.11435,44.380899999999997,-68.1192,2016-05-27T11:16:00Z,0:20,17.699999999999999,19.699999999999999,R,0.85,6.800000000000000,31.910000000000000,9.100000000000000,31.809999999999999,1,Lobster American,334,36.170000000000002,0,0,19.420000000000002,16.750000000000000,334.000000000000000,36.170000000000002,-35.2750015,large depression,mud,7.732041472032700,4.017626904030510
SP18_96,SP18,Spring,2018,96,4,1,32,44.392470000000003,-68.11492,44.380620000000000,-68.11752,2018-05-25T14:30:00Z,0:17,17.300000000000001,19.100000000000001,,0.71,6.900000000000000,31.949999999999999,8.600000000000000,31.309999999999999,1,Lobster American,121,13.250000000000000,0,0,8.199999999999999,5.050000000000000,142.352941176000002,15.588235294100000,-34.5849991,large depression,mud,7.361659874233853,5.481419451544733
SP19_93,SP19,Spring,2019,93,4,1,32,44.393816909999998,-68.11461956,44.379807560000003,-68.11678427,2019-05-24T07:39:00Z,0:20,18.000000000000000,19.199999999999999,R,0.842348637,5.700000000000000,31.430000000000000,6.700000000000000,31.280000000000001,1,Lobster American,264,38.100000000000001,0,0,18.550000000000001,19.550000000000001,264.000000000000000,38.100000000000001,-34.6225014,large depression,mud,6.964476349576485,4.452898803218463
SP19_97,SP19,Spring,2019,97,5,1,445,44.366128300000000,-68.01422565,44.352596429999998,-68.01793205,2019-05-27T08:25:00Z,0:20,19.399999999999999,19.600000000000001,R,0.831894325,5.500000000000000,31.340000000000000,6.800000000000000,31.180000000000000,1,Lobster American,1236,265.189999999999998,0,0,126.209999999999994,138.979999999999990,1236.000000000000000,265.189999999999998,-29.2099991,flat,mud,6.964476349576485,4.452898803218463
FL00_63,FL00,Fall,2000,63,5,2,511,44.334099999999999,-67.8553,44.317700000000002,-67.8541,2000-11-30T10:15:00Z,0:22,30.000000000000000,32.000000000000000,R,1.030000000000000,8.500000000000000,32.409999999999997,8.800000000000001,32.359999999999999,2,Lobster American,55,13.400000000000000,0,0,7.700000000000000,5.900000000000000,50.000000000000000,12.181818181800001,-56.0149994,slope,mud,11.105833062034794,10.130963193899493
FL00_64,FL00,Fall,2000,64,5,1,428,44.386299999999999,-67.9405,44.396599999999999,-67.9197,2000-11-30T12:10:00Z,0:20,16.600000000000001,17.000000000000000,R,1.140000000000000,8.699999999999999,32.380000000000003,8.600000000000000,32.420000000000002,1,Lobster American,18,8.150000000000000,0,0,6.750000000000000,1.400000000000000,18.000000000000000,8.150000000000000,-33.0024986,flat,mud,11.105833062034794,10.130963193899493
FL00_68,FL00,Fall,2000,68,5,1,261,44.418500000000002,-67.7505,44.432899999999997,-67.7234,2000-12-01T14:04:00Z,0:20,24.000000000000000,24.000000000000000,RA,1.500000000000000,8.300000000000001,32.479999999999997,8.199999999999999,32.430000000000000,1,Lobster American,69,22.399999999999999,0,0,13.199999999999999,9.199999999999999,69.000000000000000,22.399999999999999,-44.3050003,flat,mud,11.105833062034794,10.130963193899493
SP01_92,SP01,Spring,2001,92,5,1,291,44.458300000000001,-67.7886,44.450499999999998,-67.7979,2001-05-21T15:32:00Z,0:17,18.600000000000001,18.600000000000001,RA,0.91,0,0,0,0,1,Lobster American,146,41.750000000000000,0,0,25.500000000000000,16.250000000000000,171.764705881999987,49.117647058800003,-36.3549995,flat,sand,5.598426457976966,3.768848893818753
FL02_65,FL02,Fall,2002,65,5,2,514,44.333550000000002,-67.77865,44.339779999999998,-67.76458,2002-11-12T14:07:00Z,0:20,35.000000000000000,36.000000000000000,RA,0.74,9.300000000000001,33.070000000000000,9.699999999999999,33.189999999999998,2,Lobster American,204,53.920000000000002,0,0,23.680000000000000,30.239999999999998,204.000000000000000,53.920000000000002,-63.6800003,rocky zone,gravel,13.897027665234900,10.839005890505705
FL02_66,FL02,Fall,2002,66,5,1,261,44.470599999999997,-67.80005,44.463700000000003,-67.79537,2002-11-13T09:18:00Z,0:15,14.300000000000001,17.399999999999999,,0.5,9.600000000000000,32.909999999999997,8.300000000000001,32.640000000000001,1,Lobster American,62,15.760000000000000,0,0,9.359999999999999,6.400000000000000,82.666666666699996,21.013333333300000,-25.8150005,flat,sand,13.897027665234900,10.839005890505705
SP03_87,SP03,Spring,2003,87,5,1,292,44.441580000000002,-67.78813,44.449170000000002,-67.78397,2003-06-03T10:04:00Z,0:16,21.500000000000000,21.000000000000000,R,0.53,5.400000000000000,31.620000000000001,5.800000000000000,31.559999999999999,1,Lobster American,65,17.859999999999999,0,0,9.800000000000001,8.060000000000000,81.250000000000000,22.324999999999999,-40.7000008,flat,mud,6.706623859503717,4.343587274104316
FL03_64,FL03,Fall,2003,64,5,1,324,44.422170000000001,-67.7835,44.431829999999998,-67.786,2003-11-11T08:55:00Z,0:17,22.699999999999999,22.199999999999999,RA,0.61,10.100000000000000,32.710000000000001,8.100000000000000,0.05,1,Lobster American,102,27.520000000000000,0,0,18.500000000000000,9.020000000000000,120.000000000000000,32.376470588200000,-42.6274986,flat,mud,12.855905931751062,9.643863280865133
FL04_76,FL04,Fall,2004,76,5,2,491,44.353529999999999,-67.7465,44.340969999999999,-67.75703,2004-11-09T11:24:00Z,0:20,33.700000000000003,35.500000000000000,RA,0.9,8.699999999999999,32.210000000000001,8.800000000000001,32.259999999999998,2,Lobster American,22,19.690000000000001,0,0,9.029999999999999,10.660000000000000,22.000000000000000,19.690000000000001,-65.1100006,slope,mud,13.284013880711637,8.997081272210071
SP06_94,SP06,Spring,2006,94,5,2,515,44.338320000000003,-67.74518,44.329630000000002,-67.75975,2006-05-29T13:17:00Z,0:20,37.700000000000003,38.200000000000003,R,0.814,6.500000000000000,32.070000000000000,8.600000000000000,31.590000000000000,2,Lobster American,56,26.800000000000001,0,0,13.100000000000000,13.699999999999999,56.000000000000000,26.800000000000001,-68.4000015,flat,mud,4.968375673270022,5.469227542917632
SP06_100,SP06,Spring,2006,100,5,1,261,44.468570000000000,-67.797,44.461469999999998,-67.78698,2006-05-31T07:23:00Z,0:16,13.699999999999999,18.100000000000001,R,0.606,7.200000000000000,31.850000000000001,9.000000000000000,31.359999999999999,1,Lobster American,392,102.099999999999994,0,0,50.060000000000002,52.039999999999999,490.000000000000000,127.625000000000000,-28.7199993,flat,sand,4.968375673270022,5.469227542917632
SP07_89,SP07,Spring,2007,89,5,1,234,44.472999999999999,-67.7596,44.481769999999997,-67.75813,2007-06-06T09:10:00Z,0:13,17.199999999999999,12.300000000000001,R,0.53,6.700000000000000,31.350000000000001,8.300000000000001,31.280000000000001,1,Lobster American,277,57.780000000000001,0,0,27.680000000000000,30.100000000000001,426.153846154000007,88.892307692299994,-32.1399994,flat,sand,6.846810520544107,4.367951036360283
SP07_92,SP07,Spring,2007,92,5,2,514,44.330320000000000,-67.77152,44.339199999999998,-67.75705,2007-06-06T14:08:00Z,0:20,35.899999999999999,37.700000000000003,R,0.819,5.500000000000000,31.850000000000001,6.200000000000000,31.670000000000002,2,Lobster American,77,18.219999999999999,0,0,8.020000000000000,10.199999999999999,77.000000000000000,18.219999999999999,-67.0100021,depression,gravel,6.846810520544107,4.367951036360283
FL07_80,FL07,Fall,2007,80,5,1,255,44.468299999999999,-67.83085,44.478119999999997,-67.83812,2007-10-30T09:44:00Z,0:17,8.800000000000001,6.800000000000000,RA,0.768,10.400000000000000,31.719999999999999,10.500000000000000,32.399999999999999,1,Lobster American,6,3.360000000000000,0,0,0.54,2.820000000000000,7.058823529410000,3.952941176470000,-19.0025005,flat,gravel,14.546909605794067,10.154690724681140
SP08_90,SP08,Spring,2008,90,5,1,386,44.391330000000004,-67.93002,44.398870000000002,-67.92,2008-06-02T10:37:00Z,0:14,19.500000000000000,14.000000000000000,R,0.625,6.900000000000000,31.550000000000001,8.300000000000001,31.449999999999999,1,Lobster American,932,232.879999999999995,0,0,123.260000000000005,109.620000000000005,1331.428571429999920,332.685714286000007,-34.6749992,flat,mud,8.211003315572761,3.821748601517395
